minHBint8,minHBint4,minHBint7,nAtomLAC,nN,ETA_dBeta,SsssCH,SaaNH,minHBint6,C3SP2,nBondsD2,MDEC-22,ALogP,BCUTp-1l,minHBa,maxHBa,SdssC,minHBint5,nHsOH,AMR,Caco-2
0,0,0.199452616,0,3,4.25,-0.564008078,0,0,5,3,13.34858449,1.7968,4.940216923,0.651027938,13.00691075,0.478602634,0.383477635,1,153.3238,0
0,1.475355193,2.750669158,0,2,3,0,0,6.449479617,0,1,4.353979233,-1.5598,4.873339349,2.668213341,11.66403022,-0.319845522,2.676470175,0,68.744,1
0,-0.416452565,0,3,2,0.5,0,0,0.682710967,0,3,13.33238381,-0.9185,5.26562729,-1.018228854,12.85522159,-0.028045493,0,0,106.7886,0
0,0,-0.777884747,2,4,1.75,0,0,5.948894036,0,2,5.465425527,0.3872,4.09274166,-1.626139747,12.43594643,-0.109040795,0,0,108.0802,0
2.330157404,0,0,0,4,6,0,0,0,3,0,12.57704725,0.6645,5.726275132,3.391639897,10.62640007,0,1.455417362,1,115.9477,0
0,1.329828019,0.389020399,3,4,7.75,0,3.037447772,0,1,1,7.860708672,1.138,4.793598327,0.794063235,10.20650778,-0.141067019,0.376280356,1,92.2252,0
0,0,0,3,2,3.25,0,0,-0.420928195,0,1,6.346563119,0.9078,5.228357656,-1.344669732,12.00092278,0.16850823,0,0,91.6534,1
0,0,0,0,4,4,0,0,2.468731679,2,1,12.82326938,-1.1608,5.311560418,2.907797304,12.56539947,-0.220261033,2.493714081,0,106.792,0
6.751718564,0,0,3,3,-0.75,0,0,2.765622568,3,5,9.956513896,-1.1865,4.317972667,1.229075869,12.7085544,-1.888152087,6.65608332,0,114.2961,0
0.885423105,0,0,3,5,5.25,0,3.150514501,0,3,2,15.83100759,0.9332,4.177730328,2.071343616,11.66594956,0.332290302,0,0,111.2272,0
0,1.296556639,3.475699639,0,4,-5,0,0,0,0,1,4.307294763,-1.94,4.193414108,1.947752031,11.13402384,-0.557613431,0,0,55.4482,1
0,0,-0.539373234,0,4,-4.5,0,0,0,1,1,19.07957883,-0.5072,5.274448285,-1.190856028,12.40767029,-0.119785217,1.112494147,0,108.7004,0
0,0,0,2,1,-2.25,0.669579266,0,0,3,2,11.34094307,-0.6734,4.857069201,1.84927086,12.34742638,-0.44803792,0,0,107.2474,1
0,0,0,0,4,2.75,0,0,0,1,1,4.748531834,2.2789,5.69587464,-1.187241663,6.203593746,1.070594241,0,0,104.3846,0
0,0,0,0,3,6.25,0,0,0,1,0,6.593890086,0.8251,6.85725117,-1.246574232,5.973327851,0,0,0,103.2106,0
0,0.034002102,0,0,1,0.25,0,0,0,2,5,14.17432393,1.8918,5.091490018,0.140452206,14.25226099,0.288892073,3.10661413,0,122.027,0
0,0.278527963,0.24932105,0,0,3,0,0,0.278527963,2,0,0.595275394,3.9578,6.294789063,0.694183081,10.52194605,0,0.307363904,2,95.5806,0
0,-0.876936298,3.185561836,0,2,2.75,0,0,7.114581219,3,2,6.515126389,0.0858,5.1176329,-1.538585502,12.48253897,-0.719509742,0,0,90.7996,0
0,0,0,0,5,7.75,0,0,0,3,0,9.772273482,2.7404,6.458914613,-1.539187479,0,0,0,0,108.7404,1
0,6.372151422,0.446868419,6,3,-4.75,0,0,2.068522585,3,4,14.10549201,-1.6039,4.54112816,1.13874511,12.7084093,-1.579377246,2.092297306,0,120.7289,0
-0.494661223,0.682346734,2.652649257,2,6,3.25,0,0,-0.579550779,1,2,8.310186735,-0.0531,4.382757643,-1.091377352,12.77369255,-0.320180802,0,0,114.3725,0
0,-0.940411976,-0.690190972,2,4,-5,0,0,7.034797227,2,4,2.319592408,-1.5772,4.994138815,-1.654635527,12.37758102,-1.940723138,1.076620396,0,86.7627,0
0,0,0,2,1,2.25,0,0,0,0,2,1.609087668,1.2207,4.616938023,-1.183172352,11.78838155,-0.662866735,0,0,74.26,0
0,0,5.370532172,0,3,1.75,0,0,0,4,3,10.69596688,-0.4478,5.544704126,1.270970175,12.8299266,0.250995003,0.532020675,1,110.3134,0
0,5.014157883,0,2,5,4,0,3.216625886,0,4,1,7.142869554,-0.619,4.888239785,1.30246079,12.83337976,-0.082625433,0.508887305,0,118.6775,0
0,0,0,3,1,-5.25,0.001906341,0,0,1,4,7.342224494,-0.6166,5.374132416,-1.424414949,12.64995234,-0.594522773,0,0,99.7455,0
0,3.771481958,3.164565116,5,4,3.75,-2.890098776,0,0,2,2,3.660418728,2.4016,2.963692993,-1.892026057,12.11611234,-0.156060191,-1.083092105,1,91.5693,0
0,0,0,2,3,3.5,0,0,0,0,1,7.267053157,0.4352,4.778010126,-1.255203735,11.96552779,-0.206699316,0,0,93.1894,0
-0.859820772,2.458382481,0,2,5,6.25,0,0,1.071611195,3,1,12.6555185,1.1154,5.459406424,-1.702370099,12.64808113,0.011454685,0.881225807,0,137.0449,0
0.668314024,0.993505126,1.856477326,2,3,1.75,0,0,0.541115024,2,3,13.05980604,-0.3015,4.365918104,1.425877161,13.39090533,-0.509498419,0,1,122.2434,0
0,0,0,0,3,5,0,0,0,2,1,5.070207775,1.3891,5.080075762,-1.364336131,11.83482635,-0.280272109,0,0,83.0817,1
0,0,0,0,1,-3.75,0,0,0,1,4,0.166666667,0.5711,5.011232398,-1.460546632,11.9672723,1.593336693,0,0,66.7598,1
0,2.449809338,0,0,2,1,0,0,0,2,1,7.145725189,0.0288,5.193509749,2.863907785,12.15576869,-0.184121788,0,0,75.7326,1
0,-0.690690895,0.637484882,2,3,-3.5,0,0,0,0,3,9.925374365,0.0976,5.615451446,-1.810304973,12.8956038,-0.003661869,0,0,107.0934,0
0,0.660855761,0,0,4,-8.75,0.643851676,0,0.993774073,0,2,16.57276576,-2.1392,5.266841437,-1.209542649,12.69837656,0.21165971,-0.457730614,0,104.0779,0
0,0,2.796540112,2,6,5.5,0,0,1.646604807,3,1,13.00207157,1.3853,4.769174908,-1.812569144,12.73022661,-0.009444972,0.59475491,0,146.7016,0
0,0,0,3,4,2.25,0,0,0,1,1,5.770821005,1.9909,5.406932181,-1.200941587,6.229924764,1.077680409,0,0,107.2962,0
2.331585849,0,0,2,4,6.25,0,0,0,1,1,9.173530784,0.4004,5.425318268,-1.798856109,12.33793427,-0.009461163,0,0,113.6876,0
0,0,0,2,5,7.25,0,0,0,4,1,11.33198285,0.6109,4.747187478,-1.833577127,12.6014838,-0.012855253,0,0,117.9341,0
0,6.998807836,5.493798118,0,6,4.75,0,0,0,1,5,6.620933205,1.1163,3.702740217,1.191206013,12.61212417,0.293870917,0,1,99.9914,0
2.606413688,0,0,0,4,8,0,0,0,3,0,17.48821233,1.4413,4.388930049,0.869968829,5.852180626,0,0,0,125.4595,0
0,0,0,0,4,4.75,0,0,0,3,1,8.300281651,3.6744,5.992194936,-1.179604765,2.001481862,1.2092032,0,0,105.1445,1
0,6.220724777,-0.778884141,3,4,-2,0,0,0,1,5,5.800442819,0.7567,4.791539176,-1.936847081,12.87839462,-0.125045093,-0.987597048,0,114.6675,0
0,0,0,0,2,3,0,0,0,3,2,6.945749071,0.2212,4.969545618,5.236856179,12.37403518,0.00855017,0,0,92.7695,1
2.544230857,6.419581213,0.489296493,0,3,0,0,0,2.293049097,4,3,13.07241634,-0.0767,4.755179981,1.128494496,12.95726335,-1.309306092,1.175681103,0,131.8357,0
0,0,0,0,1,0.5,0,0,0,2,5,14.17432393,1.9758,5.109706181,2.813326475,14.26006278,0.390315256,3.099758828,0,124.845,0
0,0,0,0,5,8.25,0,0,3.513727461,2,4,10.73387276,1.4035,3.737752814,2.407192658,12.09660863,-0.39188958,0,0,116.1694,0
0,0,0,2,4,4.25,0,0,0,1,1,17.52568934,1.1376,4.697884238,1.671047336,12.35922316,-0.343980361,0,0,121.8047,0
2.152001638,1.084141481,0,0,5,2.75,-0.162491654,0,0.339469253,2,2,9.447743131,1.0688,4.241492951,0.831215516,11.42194201,0.750270129,0,0,113.9406,1
0,0,0,2,3,2.25,0,0,2.530560101,2,1,6.337529903,2.3771,4.413129401,4.900465288,11.55214718,-0.373126522,0,1,89.7997,1
0,0,0,0,2,5.25,0,0,2.530050752,2,1,11.32333971,0.3388,5.470446796,2.886311728,12.73143597,-0.180992536,0,0,104.3135,0
0,0,0,3,1,-2.5,-0.798813513,0,0,1,2,2.334815149,0.7887,4.455310313,0.796157819,11.62218644,-0.806089493,0,0,79.8109,1
0,0.889625751,0,0,1,-4,0.77129744,0,4.447077823,3,2,5.864579414,0.6928,4.590383401,0.567413428,11.73623366,0.57159654,0,1,86.3753,1
-0.991956171,2.377713953,5.42113213,2,4,2.5,0,0,0,1,4,8.627897794,-0.2743,4.973550493,-1.900786354,12.56736085,0.096928484,0.693769485,0,132.7202,0
0,6.455314708,3.005678123,2,4,0.5,-2.899607636,0,0,1,2,6.098243186,1.6142,2.963366783,-1.965550907,12.16586058,-1.038942337,-1.067737775,0,102.911,0
0.305859082,5.201332615,0,3,1,2.25,0,0,0,2,6,10.45770643,2.6874,5.421870299,0.737906375,12.54857783,1.754284206,0,1,105.2485,1
0,0,0,0,3,2,0,3.437684004,0,3,2,8.47394723,0.0955,4.906126996,1.775078184,12.78759992,0.743151403,1.942798616,0,99.3006,1
0,0,0,0,4,7.25,-0.604315949,0,2.224984689,6,1,10.98358074,0.9866,4.949581006,5.834545745,10.78532856,0.246144574,0,1,123.5608,0
0,0,0,2,3,-4.75,0,0,0,1,4,14.48076585,-2.2944,4.595741606,1.005718222,12.9070661,-1.385403493,0.915555577,0,92.486,0
5.787458217,-0.458041092,0,2,4,5.25,0,0,1.089528241,0,3,8.87732205,-1.3721,5.26007673,-1.045670115,12.53884026,-0.071848028,0,0,107.2875,0
0,4.367330695,0.673823189,4,4,-3,0,0,0,1,3,19.22909359,1.4174,5.221791261,0.868260361,12.79458854,1.242864892,0,0,128.2994,0
0,0,0,0,3,2.5,0,0,2.380762477,2,2,2.620741394,2.0802,5.225094483,-1.490442807,12.02557996,0.285675688,0,0,77.5583,1
0.246324352,0.588618753,1.614623803,2,4,-9,1.444343885,0,0,1,1,7.970377737,-1.3726,4.912978306,0.850970259,12.93405337,0.084514624,4.567526624,0,98.4773,0
0,0,0,0,4,3.75,0,0,0,4,7,8.06982329,1.6175,4.726045129,1.334490741,12.95547231,0.875036297,0,0,102.2444,1
0,0.654687615,1.536488965,2,6,2.25,0,0,0.799514804,5,0,26.87305612,1.4999,4.823030597,2.417840215,5.674438804,0,0,0,132.5314,0
0,0,0,2,4,3.75,0,0,-0.587938899,2,2,14.90211051,1.2275,5.136720085,-1.59380709,12.3912522,-0.063602777,0,0,135.0856,0
0,-0.436942616,2.391234454,2,3,4.75,0,0,0,1,1,6.028250921,1.846,4.912611069,-1.560761474,12.03528416,0.060918735,0,0,95.5618,0
0,0,0,3,4,4.25,0,0,0,4,1,8.662766249,0.6436,4.886631472,-1.40309851,0,2.197305071,0,0,108.291,1
0,2.611613301,0,0,3,3.75,-0.647314032,0,0,0,1,7.805591522,1.2001,5.331321314,-1.44737151,12.5674075,-0.184420929,-0.606604421,0,114.8104,0
-0.620357981,0,0.902844948,2,6,1,0,2.9299236,1.347042246,1,3,12.02494521,-1.8176,5.482520383,-1.663066385,12.91235687,0.024151589,0,0,115.6862,0
0,0,9.098170422,0,0,3.25,0,0,0,1,3,6.501331017,0.6375,4.010646021,4.984476805,12.23271306,-1.206702184,0,1,76.0503,1
0,0,0,2,2,0.25,0,0,0,4,4,12.96933999,0.692,4.791344683,-1.556820312,12.63916,0.953753702,0,0,125.3951,0
0,0,0,0,6,0.25,0,0,0,2,0,14.02408337,1.4314,6.49160243,2.331432351,2.473107521,0,0,0,115.1537,1
0,0,0,2,2,4.25,-0.340312017,0,0,4,3,7.150477435,1.7212,5.131471722,-1.89870163,12.62269219,1.272419945,2.259124695,0,105.7284,0
0,-0.478257061,0,0,2,5.25,0,0,0,2,1,3.301927249,1.7018,6.272509076,-1.460352064,12.58071334,0.167345679,0,0,91.7563,1
0,5.052196137,0,0,2,0.75,0,0,0,1,1,15.33064706,0.4627,4.818839765,2.280550603,9.713899276,0,0,2,93.4748,1
0,1.661798181,-0.6502837,0,3,-1,0,0,0,2,2,0,2.1542,5.051910418,-1.668105765,12.25149921,-0.256703811,0.857098788,0,95.2137,1
0,0,0,0,0,2.75,0,0,0,5,1,3.20884416,1.2939,4.864528207,5.186478432,12.21623268,-0.374305556,0,0,89.9017,1
0,0,0,0,2,7.75,0,0,0,3,1,10.31896431,-0.2087,4.753084729,5.254635157,5.910596655,0,0,0,115.6083,0
0,-0.443564451,0,2,2,3.75,0,0,0,0,1,7.51394944,-0.2541,5.139228692,-0.894124599,11.58278156,0.042731481,0,0,65.0247,1
0,-0.389825116,0,0,3,2.5,0,0,0,2,0,3.446109061,0.5382,5.828284161,-1.043268803,5.317953751,0,0,0,76.9811,1
0,4.822813068,0,0,1,-3.5,-0.011465793,3.121565571,2.097329666,2,2,6.966641507,-1.635,4.99596386,3.121565571,12.58111194,-0.38951402,2.087166893,0,90.5999,0
0,0,0,0,3,2.75,0,0,2.286601859,2,2,6.738366089,1.1863,5.054122695,-1.729577195,12.47265468,0.10213606,0,0,103.6206,0
5.487654786,0,0,2,3,-0.25,0,0,2.303680723,2,3,9.143377492,0.175,4.865906836,1.361196388,13.000494,-1.475653083,5.700681084,0,132.3159,0
1.166157013,2.327285386,0,2,3,0.5,0,0,3.03013597,1,6,8.29292415,-0.5175,4.839383589,2.464935719,11.96104592,-2.03770068,2.639340088,1,119.4504,0
0,0,0,0,1,2.25,0,0,1.440828255,2,1,3.328011934,1.9018,4.229274666,2.12595616,10.87802847,-0.888333333,0,1,74.2203,1
0,4.943933341,0,0,1,-0.5,0.021384768,3.071797052,0,2,2,4.042241979,-0.525,4.821458935,3.071797052,12.3919724,-0.366947148,2.155058497,0,80.3258,0
0,0,2.233470506,2,3,-4,0,0,2.259874647,1,1,8.69797961,0.2482,5.310177655,-1.343611186,12.40377039,0.014002215,0.997527151,0,101.2361,1
1.275463177,1.22430333,2.311230316,0,3,7.5,0,0,5.612138057,2,3,14.44677078,0.258,5.005996576,0.511390342,13.26932705,-1.335299555,0.230095511,0,142.9202,0
0,2.228322675,0,2,2,4.25,0,2.955127091,0,3,2,5.926750925,0.234,4.200221102,2.955127091,12.23019652,-0.295582998,0,0,88.9465,1
0,0,0,2,2,-4,0,0,0,0,3,0.333333333,2.6791,4.866459833,-1.068935185,11.15308857,3.211898594,0,0,63.7611,0
1.920042369,2.032273902,0.712778267,3,3,-3.75,0,0,0,3,3,10.07357656,-0.215,4.351918007,1.749182911,13.11322503,0.634623966,1.028439838,0,118.387,0
0,-0.498278791,0,2,5,-0.25,0.457459214,0,-0.498464434,0,2,5.656489314,-0.8969,5.273558029,-1.405805524,12.31396592,0.350204025,-0.430026112,0,114.9771,0
0,4.853708089,0,0,1,2.5,-0.003482252,3.123262314,0,3,2,10.77222609,0.3417,5.058799698,3.123262314,12.61345447,-0.410545328,2.097431434,0,104.7832,0
0,5.964380831,0,2,2,0.5,0,0,0,2,2,8.779999169,1.1287,4.751420584,-1.245623615,11.74779502,-0.646441694,-0.632405792,0,91.5074,1
0,0,0,0,4,2.75,-0.132672288,0,0,0,0,10.24972716,1.3586,6.492337002,-1.572391902,6.090299393,0,0,0,106.2394,0
0,0,5.725237182,0,3,5.75,0,3.215299614,0,2,2,7.79887418,0.7789,5.479575195,1.199332299,12.64148907,-0.619045065,0.543168755,0,106.8961,0
0,0.710223544,1.713198982,0,6,-0.75,-0.125456453,0,1.685628306,3,0,15.4304329,-0.6449,4.984958818,1.969089244,11.24472277,0,0.611363234,1,137.3448,0
2.252884742,0,5.222876978,2,3,-2.75,-0.019928255,0,0,2,4,11.36292312,0.8169,4.596427089,-2.023205182,13.35824381,0.048377861,0.668993184,0,128.5342,0
0,0,0,0,4,0.5,0,0,0,1,2,19.57400181,-2.6028,6.59753702,1.763565602,13.13179847,0,0,0,95.6997,0
0,0,0,0,2,-2.75,0,0,0,1,1,14.44469284,0.3498,5.068508971,-1.186407952,12.83879677,0.334536013,0,0,104.2101,1
0,0.534812702,0.948974645,0,2,-6,-0.611419386,0,0,2,3,10.83715053,-0.9012,4.590162477,1.770975293,12.90529219,-0.930379766,0,1,91.3613,0
0,0,2.815301283,3,1,-0.5,0,0,0,0,2,10.27180944,-0.7521,4.307438023,2.580154738,11.55032889,-0.895849019,6.010567769,0,91.6406,1
1.207815597,2.254981327,0,2,3,0,0,0,2.855922439,3,6,4.500457874,0.1249,4.789539125,2.48450131,12.0940701,-2.108834182,2.715854899,1,123.7206,0
1.183613452,6.342319768,0,2,5,0,0,0,0,1,2,7.686591853,-1.1461,4.666847978,1.637588341,11.96748851,-1.079763337,0.866249095,1,101.6791,0
4.903298654,0.820933759,0,0,4,4,0,0,0,1,3,9.740651324,0.001,3.949075023,1.864457042,12.78737245,-0.678196807,0,1,97.5803,0
0,-0.845802594,2.664846216,0,4,3.25,0,0,0,3,1,4.218613816,2.4365,4.302573823,-1.752412321,11.5136218,-0.500543879,0,1,116.3177,0
0,0,0,0,8,0.5,0,0,0,1,0,0.333333333,0.719,6.262891669,-1.395519547,5.973527967,0,0,0,85.9027,0
0,0.645308951,1.662087933,0,6,-2.25,-0.402620622,0,0,3,0,13.37408125,1.0745,6.025723191,1.821615646,11.26143385,0,0.528713514,1,140.3711,0
2.576129932,0.815728234,2.609874982,0,5,4.75,0,0,0,2,1,13.47616278,-0.6295,4.764418415,1.817845569,13.12963329,-0.331516631,0,0,130.3451,0
0,-0.502484358,1.093260721,2,4,3.25,0,0,0,1,1,6.463233761,2.1678,5.299150769,-1.333593241,11.91549581,0.109320358,-0.563871375,0,102.5933,0
1.160106519,2.296155661,0,2,3,-0.5,0,0,2.855793634,3,6,4.848910925,0.3753,4.868857064,2.490932112,12.11582357,-2.025300205,2.611704155,1,128.0144,0
0,1.960580174,0.707716333,4,4,-6,0,0,0,1,3,16.82319095,0.2211,5.22019655,0.881960633,13.09481451,1.067584498,1.962647369,0,134.4269,0
0.942687266,0,1.388628598,0,5,-0.25,0,0,0,3,1,10.80851347,0.9151,5.478504239,-1.558362686,12.91935604,-0.194905153,1.007160801,1,129.465,0
0,0.663194303,0,0,6,1.5,0,0,0.579241799,4,8,17.49679533,-0.1861,4.008904682,1.403338348,13.25884778,0.054419562,0,0,131.2759,0
-0.774959311,1.662405104,0.604539653,2,3,-2,0.083742423,0,0,4,5,18.08605886,0.805,5.039924586,-2.135009942,13.51605626,0.629392513,0,0,156.6425,0
0,-0.706868652,2.589782765,0,6,5.5,0,3.311505431,0,3,0,4.908191261,2.0589,4.875859906,-1.590089764,5.825675046,0,2.354464747,0,115.5143,0
0,6.146377094,-0.632056973,2,4,1,0,0,0,2,2,3.403434362,0.5962,4.782731646,-1.638931228,12.04991402,-0.730507708,-0.835980185,0,100.9207,0
0,-0.744338209,-0.656234932,0,4,0.75,0,0,0,1,5,6.080272976,1.0503,5.522228358,-1.515361038,12.3537437,1.874925201,2.884886562,0,106.1345,0
0,-0.415577696,0,2,2,0,0.606031905,0,0.701237174,0,3,13.47314141,-0.8877,5.264449452,-1.013938521,12.83689204,-0.022095845,0,0,103.5265,0
0,-0.419155077,0,2,1,4,0,0,0,1,2,7.50086774,0.4655,4.598849088,-0.958119442,11.81900935,0.007694715,4.917454839,0,78.8246,1
0,0,0,2,5,6.25,0,0,0,2,1,7.16079472,1.9942,4.633665302,-1.589776235,12.16932464,0.028179012,0.846037994,0,100.8194,0
0,0,0,2,3,-0.75,0,0,-0.356641265,0,2,7.46835959,-1.363,6.164718023,-1.061416742,12.61618024,0,1.838674588,0,100.3686,0
0,6.122435393,0,2,3,2,0,0,0,3,2,6.270984062,1.5125,4.768927473,-1.640835885,12.03365638,-0.749818156,-0.834817895,0,106.847,0
0,0,0,6,2,-10.5,-0.481265107,0,0,0,6,13.35527913,-1.3016,5.360878174,0.781578635,12.62146476,2.825921702,0,0,109.8544,0
9.288132713,0.297589164,10.06317471,2,3,-7,-2.943592687,0,5.614132188,0,1,0.25,0.87,3.391729925,0.39974537,13.51765448,-1.504233277,1.95422562,1,55.0134,0
0,0,0,0,2,5.25,0,0,0,2,0,7.758193294,2.1943,4.411837969,5.528796296,13.58144983,0,0,0,73.9656,1
2.88176819,1.34092252,1.330593783,0,3,4,0,2.773410336,0,2,1,4.326200388,-0.196,4.857311524,2.752047561,12.51307151,-0.411430986,0,1,106.1095,1
0,0,0,0,1,3.25,0,0,0.910647,2,3,9.84408631,1.3404,4.430514939,1.412993197,13.04064342,-1.129805944,0,1,91.9803,1
0,0,0,2,3,1.5,0,0,2.107149157,1,2,6.616157757,0.7553,4.832689417,-1.288566725,12.47040827,-0.55778516,-0.559521743,0,104.9319,1
0,0,0,0,3,6,0,0,0.323105361,1,0,9.234674537,1.9966,4.440161737,0.682899753,5.804436571,0,2.564266454,0,100.4072,1
0,0,0,2,3,4.25,0,0,0,1,2,7.712380091,0.4658,6.428790755,-1.327956578,12.39456126,0,-0.346821186,0,98.4603,0
0,-1.08205822,6.534678743,0,3,5,0,0,0,2,3,5.333271695,2.734,4.148124474,-1.752670299,11.75412021,-0.293646857,0,0,78.6994,1
0,2.431338877,0,0,2,4,0,0,-0.487870722,1,1,7.922034089,0.299,4.740166897,-1.057396989,12.09331381,-0.228768765,0,0,93.3264,1
0,0,0,0,3,4,0,0,0,1,2,6.264095671,0.4413,5.108313792,-1.72430587,12.557637,0.77215682,0,0,94.2845,1
0,0,0,0,1,2,0,0,0,3,2,8.261248342,0.4116,4.442954279,1.566018519,12.50826869,-1.370418748,1.011541949,1,83.5955,1
0,0,0,0,3,-0.5,0,0,0,3,3,18.67104067,-0.7581,4.772213562,1.667511966,13.35357257,-0.564220954,0,0,130.9337,0
0,0,-0.532303561,0,4,4,0,0,0,1,0,2.863278707,2.6649,5.88281012,-1.188820458,10.40871129,0,0,1,103.315,1
6.79276707,0,0,0,3,7,0,0,0,2,1,8.727196709,0.6953,4.577200733,2.829280465,13.91722613,-0.227988717,2.747506037,0,107.5682,0
0,0,0,0,3,5.75,0,0,0,1,0,8.456897243,0.9807,6.084888666,-1.098190219,3.462921452,0,0.33177501,0,86.5471,1
2.75236986,2.657568177,0,0,4,7.25,0,0,0,2,3,13.6863578,-0.5148,4.915006618,1.627376472,12.59066796,-1.289845226,0.827815409,0,118.4657,0
2.629320469,0,0,2,2,3,0,0,3.706277052,5,5,7.506265611,2.4912,4.272151142,-2.348331078,12.86062146,-1.748377832,-1.055407164,1,141.6035,0
0,0,1.845937258,2,1,-2,0.252621135,0,0,3,2,12.79758699,-1.7444,4.763326245,3.021145988,12.33245845,-0.562363291,0,0,101.4204,0
0,-0.399072487,0,0,2,0.25,-0.016266587,0,0,3,1,5.2953892,1.465,5.594776021,-1.121050826,12.47152219,0.161579861,0,0,86.7767,1
0,0.731793319,0.762528109,2,4,2.25,0,0,1.508720848,3,2,18.56398835,-0.0425,5.326171468,1.788232979,13.25873217,-0.23356366,0,0,134.2072,0
0,0,0,0,3,5.5,0,0,0,2,2,8.022617955,1.486,4.228779243,2.682173832,10.9969847,-0.132031622,0,1,101.5595,0
0,0,0,0,2,2.5,0,0,0,3,2,8.008609882,0.4716,5.048257921,5.520807823,12.46236426,0.020632086,0,0,97.0633,1
0,0,0,2,5,-2,0,0,1.031637929,0,3,0.166666667,1.9477,5.488921099,-1.211149088,11.97620176,3.225907558,-0.450218509,0,88.2513,1
3.18823441,0,3.165409719,0,2,-0.75,-0.774074074,0,3.079928783,3,4,2.275396436,-0.8141,4.929310318,5.208979671,12.51810831,0.283533058,0,0,95.43,1
0,0,0,0,5,2,0,0,0,1,4,7.309597872,0.5601,4.544494385,0.323021425,13.50316801,1.151640159,0,0,106.7944,1
0,-0.395369452,0,0,4,1.75,-0.582406804,0,2.224824215,2,2,9.880858435,2.1133,5.594103917,-1.440162049,13.09695303,-0.439599505,5.457883748,0,115.1016,0
0,0,5.155971817,4,2,4.25,0,0,-0.530548989,0,4,5.811461332,0.6132,5.232828365,-1.726397946,12.07925888,-0.084507082,5.249713543,0,106.1564,0
0,-0.414885574,0,2,3,2.75,0,0,0,0,1,3.301927249,1.1467,5.35776083,-1.189643854,11.61833711,0.100555556,0,0,64.607,0
0,0,0,0,5,-0.25,0,0,0,0,2,9.484384985,-0.7662,5.143615425,1.699396257,12.67444047,-0.268165635,0,0,96.9884,1
0.290607251,5.446212037,4.343339011,0,1,2.5,-0.144361877,0,0,1,3,7.641286603,-0.2219,5.347522498,0.655159574,12.27821378,0.032225057,0.349032767,2,93.2493,0
0,-1.0548707,1.701784486,2,3,1.25,0,0,2.254800326,1,2,4.795944508,0.8419,4.597622818,-1.72549033,12.00937299,-0.496443246,0,1,93.7319,0
0.808964669,4.661460962,0,0,3,2,0,0,0,1,3,8.788908483,1.3205,4.761618171,-1.765162964,11.88781951,1.879323743,2.025815883,0,111.1628,1
-0.639609725,0,6.550671034,2,4,-2,0.664150475,0,0,1,4,10.42284076,1.803,5.38445295,-1.833143479,13.27422911,3.168127048,0.94216823,0,125.9752,0
-0.998176129,2.342237705,5.336582873,2,4,2,0,0,0,1,4,10.07205087,-0.0239,4.973703819,-1.923610429,12.7768134,0.174716996,0.736106994,0,137.014,0
1.08035886,1.023084516,0,3,3,1,0,0,0.993924037,2,3,11.1235865,-1.1904,4.739857035,2.622638308,13.0057092,-0.491457886,0,1,126.1018,0
2.283578567,2.476081993,0,0,3,0,0,0,2.29540104,2,1,19.15527514,-0.0813,5.184671403,2.216889787,13.66931008,-0.274138742,0.91825,0,147.8088,0
0,0,0,0,1,2,-0.914933128,0,0,1,1,10.15482635,1.0056,5.34575149,-1.536152263,12.03350671,-0.281200869,0,1,83.8672,1
0,0,0,0,3,10.25,0,0,0,5,0,13.47083948,0.5152,4.790074041,5.39185256,6.062756047,0,2.854638624,0,92.5838,1
0,0,0,2,2,3.5,-0.328093873,0,0,2,1,28.6685492,1.6063,5.814870272,2.391213729,13.13314894,-0.012664347,0.862528008,0,118.2913,1
0,-0.771895272,0,0,6,0.25,0.059849983,0,5.171076391,2,3,8.500641316,0.1098,4.332764834,-1.778683865,13.14422044,-0.680920651,0.457108306,0,109.9716,0
0,0,0,0,2,3.25,0,0,0,0,2,6.392729395,-0.9613,4.556446819,4.926542234,11.79517542,-1.153508992,0,0,84.5122,1
2.798815518,0,0,0,2,3.5,-0.203194681,0,2.846554629,5,3,12.55907259,-1.4996,4.894666058,5.136746665,6.052977765,3.556976227,0,0,92.0329,1
0,0,0,0,4,7.25,0,0,0,3,0,8.169475568,0.4638,6.194676872,5.174095572,5.174095572,0,0,0,93.2047,0
0,0,0,0,0,2,0,0,0,3,1,4.606999223,1.0852,4.056085214,4.87779342,10.84366379,-1.084549372,4.037780517,1,72.0037,1
2.687752208,0,0,0,3,2.75,-0.554567114,0,2.639267537,3,5,10.03362643,0.1841,5.089406811,-2.454097858,13.88213538,0.652796097,-1.19807343,0,145.0656,0
0,0,0,0,5,9,0,0,0,3,0,13.95638058,2.5794,4.074455687,1.693559671,13.26004167,0,0,0,102.8916,1
0,0,0,0,2,6.25,0,0,0,5,2,11.25997354,2.2975,4.748711536,5.150969733,12.48800536,-0.288123354,0,0,112.7772,0
0,0,-1.040291848,0,4,1.75,0.185530139,0,-1.032295403,2,4,8.144574946,1.3278,4.002869152,-1.693074325,12.41011804,-1.455427244,0,0,112.8918,0
0,0,0,0,4,5,0,0,2.55343905,1,1,12.40673637,0.4107,5.290105255,1.577484922,12.52798513,-0.23323962,0.76476707,0,109.5071,0
0,0.558778828,0,3,7,3.75,0.307976429,0,0,1,2,8.842720333,-0.4176,5.503376735,1.438235072,12.87116106,-0.293919228,0,0,116.672,0
